RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30
395167,53,"Tucson, AZ",Msa,AZ,261079.0,264446.0,269479.0,274997.0,279997.0,281330.0,281300.0,280900.0,282900.0,282900.0,281467.0,279633.0,279667.0,282333.0,288167.0,294667.0,298800.0,298133.0,296087.0,293287.0,293254.0,293467.0,293913.0,292247.0,292580.0,294933.0,298300.0,298933.0,300600.0,308933.0,319933.0,329967.0,328292.0,323325.0,319992.0,321667.0,327917.0,336250.0,349583.0,365000.0,376667.0,384833.0,384833.0,381500.0,375000.0
753924,54,"Urban Honolulu, HI",Msa,HI,663000.0,661333.0,654667.0,648333.0,651333.0,658180.0,663180.0,668513.0,671667.0,669833.0,664833.0,661500.0,668000.0,670333.0,672000.0,668333.0,669000.0,670000.0,670333.0,669000.0,661333.0,655000.0,649667.0,649269.0,644269.0,639603.0,631667.0,623333.0,611333.0,606333.0,609333.0,609667.0,601633.0,592300.0,591967.0,600000.0,"","","","","","","","",""
395169,55,"Tulsa, OK",Msa,OK,193817.0,194599.0,199136.0,204956.0,208555.0,208711.0,207616.0,206834.0,206803.0,206458.0,206458.0,206458.0,207100.0,209916.0,215893.0,223105.0,229676.0,232805.0,234339.0,233556.0,234361.0,235925.0,238272.0,239345.0,237781.0,237781.0,240910.0,247184.0,255006.0,264393.0,272513.0,277207.0,277207.0,277950.0,278309.0,277997.0,277413.0,277747.0,292383.0,304800.0,315133.0,305133.0,294967.0,286633.0,286028.0
394619,56,"Fresno, CA",Msa,CA,330288.0,327527.0,327493.0,330731.0,335537.0,337958.0,338128.0,336423.0,333867.0,331338.0,329293.0,326055.0,321767.0,320369.0,322074.0,330561.0,340821.0,351046.0,358733.0,360096.0,359398.0,354640.0,350035.0,347290.0,346782.0,349990.0,354820.0,357512.0,362659.0,368089.0,378008.0,383901.0,386386.0,385023.0,385261.0,384481.0,384994.0,383487.0,387333.0,398420.0,413420.0,423420.0,422833.0,418833.0,417133.0
395238,57,"Worcester, MA",Msa,MA,278576.0,281732.0,287813.0,297337.0,306921.0,313576.0,315200.0,314532.0,312939.0,309723.0,306890.0,302145.0,300267.0,302174.0,311694.0,324718.0,335834.0,343794.0,344431.0,341247.0,336184.0,333318.0,331726.0,329465.0,328542.0,330163.0,340670.0,351783.0,363886.0,371878.0,378278.0,381781.0,381462.0,382429.0,385348.0,391300.0,"","","","","","","","",""
394415,58,"Stamford, CT",Msa,CT,683863.0,719819.0,762538.0,786389.0,792085.0,788525.0,776065.0,759690.0,746874.0,746518.0,742958.0,739719.0,736479.0,740360.0,752855.0,766774.0,773930.0,764674.0,747052.0,722133.0,704689.0,699527.0,704867.0,708425.0,711629.0,722309.0,736194.0,743670.0,753282.0,771082.0,790305.0,796357.0,787778.0,777098.0,762858.0,753994.0,748001.0,780829.0,808300.0,824667.0,812967.0,799300.0,775967.0,732333.0,695667.0
394312,59,"Albuquerque, NM",Msa,NM,238817.0,240447.0,245042.0,251560.0,257785.0,261044.0,259382.0,254819.0,249279.0,247649.0,247649.0,249197.0,249230.0,252456.0,257426.0,263944.0,267887.0,271114.0,272711.0,273656.0,273363.0,273363.0,273069.0,271766.0,273395.0,279913.0,288061.0,292982.0,299825.0,312861.0,327540.0,335980.0,336627.0,336811.0,336372.0,337214.0,337916.0,339670.0,347043.0,353710.0,363330.0,366997.0,370297.0,369963.0,371630.0
394308,60,"Albany, NY",Msa,NY,236548.0,240188.0,244333.0,246116.0,247738.0,250080.0,253990.0,257414.0,257234.0,256405.0,256585.0,256585.0,255684.0,255828.0,259396.0,264441.0,268045.0,269883.0,272009.0,271684.0,268045.0,264441.0,263000.0,263036.0,261234.0,262135.0,267540.0,274748.0,282496.0,292550.0,303362.0,309127.0,"","","",288662.0,"","","","","","","","",""
394938,61,"Omaha, NE",Msa,NE,279267.0,287163.0,295593.0,305783.0,311090.0,311124.0,307721.0,304336.0,301781.0,295500.0,289034.0,286511.0,289389.0,297887.0,311428.0,324293.0,331030.0,328039.0,324147.0,319086.0,312936.0,303286.0,295144.0,292393.0,294796.0,303676.0,312670.0,319441.0,323671.0,328227.0,332425.0,332554.0,328153.0,325173.0,322039.0,322005.0,321861.0,328301.0,336050.0,343333.0,343333.0,334667.0,322833.0,313167.0,306833.0
394908,62,"New Haven, CT",Msa,CT,284314.0,290979.0,301133.0,312996.0,321371.0,326954.0,327268.0,322731.0,317463.0,313659.0,310170.0,304971.0,300435.0,302145.0,309087.0,319206.0,324440.0,324476.0,319208.0,313973.0,308705.0,305215.0,303156.0,301447.0,299702.0,299702.0,304901.0,310135.0,320952.0,331106.0,345098.0,350297.0,348901.0,341923.0,335677.0,326954.0,320294.0,317981.0,323282.0,337949.0,349616.0,356267.0,349933.0,342967.0,336333.0
394357,63,"Bakersfield, CA",Msa,CA,249052.0,251971.0,257392.0,263318.0,266526.0,267809.0,267497.0,264577.0,259766.0,254953.0,251296.0,248121.0,246197.0,245074.0,247801.0,254537.0,260953.0,264642.0,265925.0,264962.0,262717.0,258194.0,255916.0,254890.0,256205.0,257838.0,262393.0,264318.0,265925.0,265925.0,269132.0,276831.0,284851.0,292854.0,294747.0,290256.0,284164.0,281359.0,287667.0,296633.0,308300.0,315467.0,321500.0,319833.0,319667.0
394753,64,"Knoxville, TN",Msa,TN,264183.0,263217.0,266633.0,276633.0,286600.0,291600.0,289933.0,283300.0,277308.0,272308.0,268942.0,267933.0,265600.0,266583.0,270217.0,279217.0,289900.0,296567.0,301600.0,301600.0,301300.0,296267.0,289600.0,283233.0,279600.0,282933.0,289600.0,296600.0,304967.0,316633.0,331633.0,342600.0,340967.0,332600.0,316633.0,306600.0,301633.0,304967.0,314967.0,338300.0,358267.0,367967.0,359300.0,352333.0,349000.0
394653,65,"Greenville, SC",Msa,SC,258589.0,260362.0,264854.0,270938.0,274899.0,277778.0,278065.0,277746.0,272924.0,268146.0,263686.0,261170.0,259609.0,260724.0,266045.0,274008.0,280698.0,281715.0,278211.0,271968.0,268627.0,267321.0,267289.0,265884.0,264323.0,267285.0,271777.0,274962.0,277797.0,283658.0,288527.0,290438.0,288495.0,289176.0,287341.0,284130.0,279463.0,279460.0,286330.0,303263.0,316600.0,332433.0,339133.0,346300.0,347467.0
394952,66,"Ventura, CA",Msa,CA,779167.0,780500.0,777500.0,785667.0,779300.0,772633.0,756300.0,746333.0,726650.0,709950.0,696583.0,689933.0,688300.0,691333.0,701000.0,712333.0,725667.0,739300.0,749633.0,761633.0,774667.0,784505.0,784172.0,780838.0,782667.0,795500.0,812500.0,809167.0,804667.0,808000.0,832667.0,858000.0,869667.0,873250.0,864750.0,864750.0,"","","","","","","","",""
394318,67,"Allentown, PA",Msa,PA,222433.0,222433.0,225467.0,232600.0,237600.0,240567.0,242267.0,240800.0,236467.0,231767.0,228267.0,226600.0,224041.0,225674.0,230674.0,238267.0,244633.0,248000.0,251300.0,251600.0,250767.0,247467.0,245467.0,242933.0,242200.0,244233.0,254233.0,261633.0,268267.0,270300.0,278300.0,284966.0,289300.0,289633.0,289333.0,289633.0,292933.0,303530.0,315227.0,323260.0,324663.0,321333.0,313333.0,308333.0,310000.0
394561,68,"El Paso, TX",Msa,TX,182413.0,182612.0,182792.0,183495.0,184018.0,185820.0,187984.0,190345.0,191066.0,191265.0,191445.0,192707.0,195591.0,198638.0,201324.0,203288.0,205289.0,206912.0,206912.0,206155.0,205451.0,205469.0,206930.0,206926.0,206926.0,205484.0,205470.0,205091.0,205974.0,207795.0,211383.0,213996.0,215781.0,216500.0,"","","",230811.0,232927.0,236260.0,242243.0,248267.0,251562.0,251578.0,250245.0
394367,69,"Baton Rouge, LA",Msa,LA,230683.0,231600.0,234600.0,239600.0,244600.0,248263.0,248297.0,246497.0,244500.0,242833.0,241333.0,239967.0,239967.0,241519.0,243885.0,248519.0,253300.0,255967.0,254667.0,250967.0,247600.0,245433.0,243467.0,241833.0,240633.0,241600.0,244900.0,247933.0,249900.0,253233.0,257900.0,263633.0,267667.0,271300.0,271933.0,271233.0,269600.0,271267.0,276297.0,285253.0,293616.0,298586.0,299630.0,298963.0,298963.0
394521,70,"Dayton, OH",Msa,OH,128267.0,126267.0,129933.0,134900.0,139933.0,144600.0,149600.0,151567.0,149900.0,146567.0,144233.0,142567.0,142555.0,143255.0,148255.0,153267.0,161233.0,167900.0,176233.0,179900.0,178233.0,172267.0,167967.0,165333.0,164000.0,166633.0,177633.0,189267.0,199933.0,204900.0,205567.0,202933.0,199600.0,202963.0,204930.0,204930.0,203267.0,204933.0,205963.0,207293.0,210993.0,218297.0,221963.0,221597.0,214930.0
394843,71,"McAllen, TX",Msa,TX,192167.0,190467.0,190433.0,191567.0,193100.0,194800.0,194833.0,195000.0,196000.0,195000.0,193333.0,190633.0,189967.0,192633.0,195833.0,200800.0,203967.0,207135.0,207169.0,204669.0,201633.0,199967.0,199967.0,199967.0,199800.0,199467.0,199333.0,199167.0,202500.0,208100.0,215100.0,218767.0,223000.0,227667.0,231000.0,229667.0,226330.0,226330.0,231330.0,238509.0,245009.0,250176.0,254167.0,257667.0,259133.0
394486,72,"Columbia, SC",Msa,SC,201567.0,201600.0,206300.0,214633.0,222933.0,229933.0,231600.0,230361.0,228661.0,227027.0,229967.0,231667.0,236000.0,237000.0,239500.0,243167.0,246833.0,249000.0,245967.0,241300.0,236600.0,233267.0,230429.0,228009.0,228009.0,231352.0,235802.0,240604.0,244932.0,247902.0,251117.0,253283.0,253283.0,249467.0,246600.0,245530.0,247663.0,250486.0,255489.0,261456.0,266133.0,268644.0,272239.0,275106.0,279862.0
394648,73,"Greensboro, NC",Msa,NC,195833.0,199133.0,207100.0,218900.0,229567.0,234933.0,241467.0,248133.0,256017.0,257816.0,254483.0,249933.0,248300.0,251633.0,259933.0,269900.0,279900.0,281567.0,279342.0,271042.0,268709.0,265933.0,264900.0,262723.0,260757.0,260090.0,262267.0,262567.0,269233.0,277700.0,288400.0,293433.0,288967.0,281600.0,269933.0,263267.0,261600.0,259933.0,263267.0,267800.0,272467.0,272467.0,272933.0,275933.0,275633.0
394304,74,"Akron, OH",Msa,OH,145900.0,143933.0,144633.0,151167.0,159667.0,167967.0,173100.0,172933.0,169300.0,164300.0,159600.0,154900.0,151567.0,151600.0,154967.0,159967.0,166633.0,173267.0,177633.0,177600.0,173283.0,168917.0,163117.0,157433.0,152433.0,151600.0,156600.0,163267.0,171433.0,178133.0,183833.0,187000.0,183667.0,179633.0,171300.0,164600.0,156267.0,154600.0,160802.0,171835.0,180468.0,184267.0,183233.0,181600.0,176633.0
753906,75,"North Port-Sarasota-Bradenton, FL",Msa,FL,358083.0,359467.0,360058.0,359892.0,361892.0,364933.0,368567.0,367933.0,362967.0,358667.0,355307.0,353640.0,354307.0,356300.0,361300.0,366633.0,372333.0,377300.0,377600.0,375267.0,371300.0,370667.0,373333.0,375667.0,376000.0,375000.0,375000.0,371333.0,367967.0,367675.0,373009.0,378009.0,379933.0,379900.0,379900.0,382600.0,"","","","","","","","",""
394798,76,"Little Rock, AR",Msa,AR,168739.0,171197.0,172887.0,175313.0,177494.0,179030.0,178754.0,177187.0,175651.0,175805.0,175835.0,175835.0,175037.0,175651.0,178447.0,182185.0,189251.0,194166.0,198138.0,198138.0,196571.0,195035.0,192639.0,191748.0,190826.0,191687.0,195373.0,199366.0,203974.0,205787.0,207015.0,205479.0,205510.0,206249.0,209782.0,211750.0,213867.0,214419.0,220000.0,225000.0,229833.0,230500.0,232167.0,232300.0,231300.0
395134,77,"Stockton, CA",Msa,CA,358934.0,360785.0,359247.0,360816.0,361773.0,368049.0,369618.0,368692.0,365519.0,362068.0,360185.0,358651.0,355827.0,354572.0,357396.0,369947.0,385323.0,397874.0,405718.0,411586.0,413453.0,411727.0,410849.0,412119.0,410707.0,408891.0,409048.0,410601.0,412135.0,418254.0,428938.0,441489.0,446510.0,447856.0,445032.0,446598.0,449755.0,463945.0,471667.0,486633.0,491633.0,513300.0,530000.0,546667.0,549667.0
394457,78,"Charleston, SC",Msa,SC,363775.0,366722.0,371300.0,377380.0,382013.0,384741.0,384726.0,380178.0,372902.0,366838.0,363199.0,360939.0,360363.0,364001.0,373235.0,381421.0,386727.0,387334.0,385515.0,378693.0,371082.0,365291.0,363745.0,363472.0,363351.0,365501.0,371865.0,375655.0,382601.0,387452.0,395942.0,401126.0,405071.0,408331.0,410864.0,414645.0,419642.0,429913.0,441660.0,456660.0,474660.0,489663.0,491333.0,476666.0,457302.0
395143,79,"Syracuse, NY",Msa,NY,131224.0,132399.0,135839.0,141543.0,144667.0,146101.0,147276.0,148451.0,148480.0,147304.0,146129.0,145843.0,145843.0,147276.0,150400.0,156133.0,161866.0,167183.0,168616.0,167068.0,164360.0,161493.0,160175.0,159028.0,159601.0,162468.0,166739.0,174507.0,181673.0,188867.0,192020.0,193454.0,193454.0,194254.0,191031.0,189193.0,187199.0,197623.0,211300.0,228000.0,237967.0,243300.0,239933.0,224967.0,209933.0
394484,80,"Colorado Springs, CO",Msa,CO,482340.0,480514.0,476130.0,472699.0,470836.0,458014.0,441941.0,425137.0,416041.0,412388.0,410954.0,410954.0,417529.0,426635.0,441247.0,449247.0,458379.0,463859.0,474818.0,476645.0,476279.0,470800.0,472626.0,471165.0,469375.0,465927.0,472319.0,480418.0,489382.0,492122.0,496809.0,496773.0,491293.0,480663.0,474918.0,473348.0,"","","","","","","","",""
395235,81,"Winston-Salem, NC",Msa,NC,209900.0,211600.0,213300.0,216633.0,218267.0,221933.0,231633.0,242333.0,250300.0,250267.0,246565.0,244598.0,244472.0,249140.0,256140.0,264967.0,275300.0,281933.0,285100.0,283133.0,281500.0,279967.0,278300.0,276467.0,274800.0,279433.0,284567.0,286933.0,290600.0,296933.0,306233.0,307616.0,303818.0,297151.0,289833.0,283942.0,280942.0,280243.0,281967.0,283333.0,285000.0,285815.0,287105.0,289198.0,302500.0
395224,82,"Wichita, KS",Msa,KS,176600.0,182600.0,190933.0,200933.0,206567.0,208233.0,206233.0,202900.0,200600.0,197963.0,193663.0,190163.0,189833.0,194133.0,202267.0,211233.0,220150.0,225205.0,224238.0,220355.0,216333.0,215000.0,213300.0,208267.0,202958.0,201325.0,209525.0,219767.0,234583.0,248750.0,261350.0,264767.0,"","","",228981.0,228130.0,234763.0,243097.0,247633.0,242030.0,231997.0,222663.0,214967.0,208333.0
395115,83,"Springfield, MA",Msa,MA,240885.0,240912.0,245607.0,254936.0,263957.0,268590.0,268590.0,264206.0,257707.0,251488.0,246855.0,241569.0,238460.0,236905.0,242471.0,251830.0,265512.0,274840.0,278229.0,277918.0,276084.0,273938.0,267533.0,262060.0,258951.0,262558.0,271450.0,283888.0,296605.0,308110.0,317719.0,323937.0,323284.0,321120.0,315822.0,308633.0,300333.0,301833.0,316633.0,339933.0,351567.0,352498.0,344165.0,337498.0,331267.0
394440,84,"Fort Myers, FL",Msa,FL,248337.0,248364.0,248364.0,249468.0,249441.0,249413.0,248282.0,248033.0,247785.0,247785.0,247785.0,246681.0,245944.0,245944.0,247048.0,247537.0,247537.0,247537.0,247261.0,246157.0,245025.0,245301.0,246654.0,250269.0,253304.0,258823.0,263487.0,264591.0,264616.0,265747.0,269887.0,271691.0,270588.0,270588.0,270855.0,270855.0,"","","","","","","","",""
394399,85,"Boise City, ID",Msa,ID,326300.0,342967.0,348300.0,354633.0,356819.0,361819.0,360452.0,354963.0,351626.0,348326.0,344993.0,341630.0,340963.0,345297.0,354663.0,368630.0,380963.0,388263.0,388297.0,384933.0,379967.0,374001.0,370368.0,368668.0,372627.0,379293.0,388219.0,393555.0,397189.0,403263.0,413263.0,421627.0,426627.0,431597.0,443378.0,453078.0,461411.0,469630.0,483300.0,505415.0,529081.0,551666.0,559915.0,556248.0,543660.0
395160,86,"Toledo, OH",Msa,OH,126933.0,126133.0,130667.0,137333.0,144800.0,148300.0,149933.0,147933.0,145767.0,143467.0,142133.0,140933.0,139900.0,139933.0,146633.0,158333.0,173333.0,181667.0,183300.0,179433.0,172767.0,167767.0,163267.0,161567.0,159900.0,159900.0,161567.0,166600.0,178639.0,190306.0,200640.0,208632.0,208665.0,206331.0,192966.0,185633.0,179267.0,185633.0,189300.0,189333.0,185500.0,182500.0,182467.0,176600.0,169600.0
394816,87,"Madison, WI",Msa,WI,293233.0,300233.0,309567.0,316233.0,318933.0,319600.0,319600.0,316567.0,311567.0,304933.0,301600.0,301600.0,306567.0,316567.0,328233.0,334900.0,337933.0,337633.0,336000.0,332967.0,328300.0,326600.0,324933.0,324900.0,326567.0,333233.0,341567.0,348233.0,351567.0,354600.0,354600.0,351300.0,343300.0,341400.0,341367.0,346667.0,352200.0,358867.0,363533.0,364933.0,368267.0,369967.0,371600.0,366967.0,363600.0
394766,88,"Lakeland, FL",Msa,FL,230100.0,230479.0,232098.0,235544.0,237266.0,237749.0,237749.0,237714.0,236302.0,234544.0,232474.0,232129.0,232129.0,232477.0,232512.0,233924.0,237008.0,239747.0,241294.0,240729.0,239913.0,238710.0,237914.0,237711.0,237711.0,239468.0,241341.0,242375.0,242238.0,242400.0,244809.0,247484.0,250620.0,252570.0,253912.0,255864.0,257855.0,260076.0,264397.0,274397.0,287157.0,298700.0,303733.0,307230.0,311395.0
394931,89,"Ogden, UT",Msa,UT,341744.0,350427.0,364376.0,377627.0,384566.0,387775.0,388437.0,385717.0,380731.0,374907.0,372466.0,374210.0,381463.0,389832.0,398236.0,405559.0,409046.0,405908.0,400294.0,395412.0,389135.0,379022.0,371838.0,371137.0,380378.0,391537.0,400259.0,401479.0,405873.0,416335.0,432062.0,439350.0,442802.0,443927.0,450497.0,458410.0,"","","","","","","","",""
394528,90,"Daytona Beach, FL",Msa,FL,273782.0,274523.0,276014.0,279060.0,283770.0,288745.0,292097.0,291724.0,288627.0,284903.0,281551.0,279571.0,278894.0,278927.0,280959.0,285360.0,290269.0,293312.0,292297.0,289047.0,285292.0,282482.0,281500.0,281873.0,282685.0,285394.0,288102.0,288407.0,286714.0,286003.0,289253.0,292300.0,294665.0,294953.0,296612.0,296255.0,296621.0,298789.0,303963.0,314967.0,324967.0,336330.0,341663.0,346330.0,347967.0
394531,91,"Des Moines, IA",Msa,IA,280767.0,284400.0,289733.0,295267.0,298433.0,299633.0,298989.0,295656.0,292156.0,289567.0,287933.0,284933.0,282967.0,283767.0,287067.0,290100.0,290933.0,290933.0,288018.0,283051.0,276418.0,268633.0,263600.0,259600.0,260630.0,263963.0,269597.0,273233.0,276567.0,279930.0,282743.0,282107.0,278777.0,274497.0,271800.0,270800.0,272300.0,275667.0,281400.0,289827.0,300405.0,310172.0,318378.0,319433.0,316597.0
395006,100,"Provo, UT",Msa,UT,388803.0,396542.0,407155.0,412341.0,408478.0,401483.0,397690.0,396524.0,394784.0,391618.0,386206.0,382761.0,382448.0,386589.0,394241.0,399461.0,401722.0,401031.0,402771.0,405064.0,406421.0,404299.0,401449.0,400787.0,402910.0,409453.0,419162.0,423582.0,428593.0,433813.0,449624.0,464901.0,477986.0,485243.0,495717.0,506679.0,518820.0,525284.0,519967.0,521450.0,528117.0,544783.0,551633.0,554548.0,552882.0
394549,104,"Durham, NC",Msa,NC,363222.0,367770.0,375653.0,383536.0,387342.0,384583.0,380035.0,371681.0,366860.0,363798.0,363494.0,363192.0,362919.0,367992.0,377361.0,386759.0,391085.0,390479.0,387447.0,381383.0,372924.0,363828.0,359280.0,359250.0,366072.0,376684.0,390357.0,395572.0,397664.0,399180.0,407761.0,417493.0,422950.0,426703.0,427120.0,426256.0,425309.0,428695.0,437667.0,461752.0,477385.0,489019.0,478267.0,473300.0,470000.0
394602,159,"Fort Collins, CO",Msa,CO,432843.0,435774.0,437813.0,439473.0,443543.0,447544.0,445916.0,442791.0,436446.0,433191.0,429306.0,426767.0,425139.0,426126.0,428804.0,431083.0,434631.0,436804.0,436120.0,431237.0,426387.0,424792.0,425475.0,425475.0,429304.0,435490.0,446232.0,452137.0,455067.0,458138.0,462634.0,465879.0,461831.0,456392.0,453458.0,455054.0,"","","","","","","","",""
